"","fips_code","civilian_labor_force_2018","employed_2018","unemployed_2018","unemployment_rate_2018","civilian_labor_force_2019","employed_2019","unemployed_2019","unemployment_rate_2019","civilian_labor_force_2020","employed_2020","unemployed_2020","unemployment_rate_2020","civilian_labor_force_2021","employed_2021","unemployed_2021","unemployment_rate_2021","civilian_labor_force_2022","employed_2022","unemployed_2022","unemployment_rate_2022"
"580","16071",2345,2294,51,2.2,2337,2285,52,2.2,2360,2259,101,4.3,2583,2519,64,2.5,2696,2628,68,2.5
"581","16073",5443,5246,197,3.6,5465,5281,184,3.4,5584,5246,338,6.1,6141,5899,242,3.9,5884,5693,191,3.2
"582","16075",11622,11204,418,3.6,11796,11382,414,3.5,12071,11416,655,5.4,12068,11592,476,3.9,12218,11846,372,3
"583","16077",4104,3985,119,2.9,4112,3987,125,3,4160,3988,172,4.1,4377,4220,157,3.6,4540,4411,129,2.8
"584","16079",5101,4807,294,5.8,5193,4892,301,5.8,5500,4987,513,9.3,5475,5126,349,6.4,5446,5194,252,4.6
"585","16081",6450,6304,146,2.3,6670,6523,147,2.2,6737,6346,391,5.8,7145,6940,205,2.9,7616,7456,160,2.1
"586","16083",40911,39803,1108,2.7,41602,40455,1147,2.8,41754,39510,2244,5.4,43353,41865,1488,3.4,44257,43091,1166,2.6
"587","16085",5380,5177,203,3.8,5596,5380,216,3.9,5718,5255,463,8.1,5789,5493,296,5.1,5790,5574,216,3.7
"588","16087",4656,4463,193,4.1,4641,4452,189,4.1,4793,4527,266,5.5,4853,4645,208,4.3,4994,4830,164,3.3
"589","17001",33047,31780,1267,3.8,32403,31341,1062,3.3,31302,29301,2001,6.4,31108,29859,1249,4,30780,29758,1022,3.3
"590","17003",2079,1909,170,8.2,1954,1834,120,6.1,1842,1653,189,10.3,1838,1689,149,8.1,1808,1695,113,6.3
"591","17005",7836,7496,340,4.3,7810,7522,288,3.7,7434,6915,519,7,7497,7149,348,4.6,7497,7213,284,3.8
"592","17007",26724,25199,1525,5.7,26494,25065,1429,5.4,25436,22548,2888,11.4,25040,22861,2179,8.7,25074,23471,1603,6.4
"593","17009",2896,2820,76,2.6,3019,2948,71,2.4,2997,2880,117,3.9,3015,2935,80,2.7,3084,3015,69,2.2
"594","17011",17575,16707,868,4.9,17287,16511,776,4.5,16459,15196,1263,7.7,16441,15608,833,5.1,16115,15398,717,4.4
"595","17013",2336,2216,120,5.1,2324,2220,104,4.5,2186,2010,176,8.1,2185,2079,106,4.9,2182,2095,87,4
"596","17015",7511,7178,333,4.4,7417,7125,292,3.9,7473,6931,542,7.3,7556,7225,331,4.4,7354,7071,283,3.8
"597","17017",6147,5872,275,4.5,6108,5865,243,4,5844,5447,397,6.8,5694,5406,288,5.1,5696,5457,239,4.2
"598","17019",108597,103939,4658,4.3,109493,105553,3940,3.6,107408,100294,7114,6.6,108953,103518,5435,5,109793,105667,4126,3.8
"599","17021",14841,14062,779,5.2,14572,13895,677,4.6,13560,12448,1112,8.2,13420,12672,748,5.6,13329,12715,614,4.6
"600","17023",7849,7430,419,5.3,7683,7339,344,4.5,7347,6737,610,8.3,7328,6946,382,5.2,7344,7039,305,4.2
"601","17025",6710,6361,349,5.2,6501,6217,284,4.4,6221,5632,589,9.5,5937,5598,339,5.7,5699,5432,267,4.7
"602","17027",20534,19807,727,3.5,20706,20088,618,3,19762,18590,1172,5.9,19947,19236,711,3.6,19990,19400,590,3
"603","17029",24311,23172,1139,4.7,23969,23042,927,3.9,23169,21434,1735,7.5,22904,21707,1197,5.2,22768,21810,958,4.2
"604","17031",2661947,2550235,111712,4.2,2665026,2560024,105002,3.9,2603951,2326705,277246,10.6,2618124,2436432,181692,6.9,2687539,2552151,135388,5
"605","17033",8765,8295,470,5.4,8717,8354,363,4.2,8436,7834,602,7.1,8433,7996,437,5.2,8276,7936,340,4.1
"606","17035",6129,5884,245,4,6143,5940,203,3.3,5957,5613,344,5.8,5949,5696,253,4.3,5957,5754,203,3.4
"607","17037",55486,53054,2432,4.4,55890,53685,2205,3.9,53144,48722,4422,8.3,53335,50267,3068,5.8,53959,51668,2291,4.2
"608","17039",7604,7221,383,5,7488,7175,313,4.2,7036,6560,476,6.8,7129,6770,359,5,7348,7056,292,4
"609","17041",10347,9928,419,4,10291,9938,353,3.4,10014,9445,569,5.7,10177,9787,390,3.8,10163,9830,333,3.3
"610","17043",520395,503545,16850,3.2,521294,505390,15904,3.1,498432,460331,38101,7.6,504791,482014,22777,4.5,524007,504982,19025,3.6
"611","17045",9335,8891,444,4.8,8989,8616,373,4.1,8937,8324,613,6.9,8968,8592,376,4.2,9155,8843,312,3.4
"612","17047",2797,2668,129,4.6,2728,2615,113,4.1,2682,2440,242,9,2544,2406,138,5.4,2412,2307,105,4.4
"613","17049",19274,18558,716,3.7,19404,18800,604,3.1,19268,17990,1278,6.6,19543,18774,769,3.9,19786,19198,588,3
"614","17051",9844,9334,510,5.2,9965,9545,420,4.2,9758,9014,744,7.6,9842,9324,518,5.3,9677,9261,416,4.3
"615","17053",6471,6169,302,4.7,6374,6109,265,4.2,6191,5779,412,6.7,6236,5950,286,4.6,6312,6059,253,4
"616","17055",16970,15929,1041,6.1,16477,15621,856,5.2,16011,14310,1701,10.6,15791,14727,1064,6.7,15833,15017,816,5.2
"617","17057",15340,14396,944,6.2,15261,14443,818,5.4,14633,13365,1268,8.7,14557,13716,841,5.8,14620,13913,707,4.8
"618","17059",2460,2314,146,5.9,2348,2234,114,4.9,2028,1830,198,9.8,1969,1846,123,6.2,2001,1900,101,5
"619","17061",6042,5749,293,4.8,6081,5831,250,4.1,5923,5522,401,6.8,5936,5644,292,4.9,5901,5659,242,4.1
"620","17063",26094,24829,1265,4.8,26332,25111,1221,4.6,25124,22969,2155,8.6,25388,24042,1346,5.3,26492,25191,1301,4.9
"621","17065",4497,4300,197,4.4,4444,4279,165,3.7,4245,3941,304,7.2,4257,4058,199,4.7,4301,4154,147,3.4
"622","17067",8536,8138,398,4.7,8450,8068,382,4.5,8097,7538,559,6.9,8082,7728,354,4.4,7970,7659,311,3.9
"623","17069",1337,1237,100,7.5,1311,1229,82,6.3,1302,1172,130,10,1364,1268,96,7,1439,1365,74,5.1
"624","17071",3674,3496,178,4.8,3648,3481,167,4.6,3548,3301,247,7,3560,3415,145,4.1,3521,3380,141,4
"625","17073",25139,23887,1252,5,25168,24013,1155,4.6,23827,21932,1895,8,23749,22561,1188,5,23673,22673,1000,4.2
"626","17075",14538,13895,643,4.4,14418,13834,584,4.1,13612,12755,857,6.3,12998,12368,630,4.8,12523,11961,562,4.5
"627","17077",28176,26908,1268,4.5,28097,27074,1023,3.6,27284,25145,2139,7.8,27264,25742,1522,5.6,27041,25912,1129,4.2
"628","17079",4633,4403,230,5,4673,4482,191,4.1,4594,4314,280,6.1,4757,4552,205,4.3,4860,4682,178,3.7
"629","17081",17845,16911,934,5.2,17491,16717,774,4.4,17039,15306,1733,10.2,16607,15556,1051,6.3,16387,15627,760,4.6
"630","17083",11035,10504,531,4.8,11105,10636,469,4.2,10628,9825,803,7.6,10647,10176,471,4.4,10625,10254,371,3.5
"631","17085",11094,10616,478,4.3,10866,10441,425,3.9,10489,9613,876,8.4,10604,10126,478,4.5,10479,10092,387,3.7
"632","17087",4137,3825,312,7.5,4156,3914,242,5.8,4110,3733,377,9.2,4117,3864,253,6.1,4083,3864,219,5.4
"633","17089",275131,261719,13412,4.9,273865,262129,11736,4.3,262522,238193,24329,9.3,261416,245801,15615,6,264745,252819,11926,4.5
"634","17091",55781,52727,3054,5.5,56142,53435,2707,4.8,54173,49312,4861,9,52624,49132,3492,6.6,52033,49298,2735,5.3
"635","17093",70260,67723,2537,3.6,71479,69021,2458,3.4,69572,63989,5583,8,70284,66964,3320,4.7,73203,70254,2949,4
"636","17095",22262,21090,1172,5.3,21859,20816,1043,4.8,21153,19307,1846,8.7,20595,19232,1363,6.6,19932,18900,1032,5.2
"637","17097",379113,362070,17043,4.5,378973,363936,15037,4,365945,336112,29833,8.2,366404,346754,19650,5.4,364001,348753,15248,4.2
"638","17099",56330,53095,3235,5.7,54964,52150,2814,5.1,52950,47896,5054,9.5,52918,49718,3200,6,52113,49574,2539,4.9
"639","17101",6049,5674,375,6.2,5941,5626,315,5.3,5832,5256,576,9.9,5550,5186,364,6.6,5133,4848,285,5.6
"640","17103",17993,17213,780,4.3,17705,17028,677,3.8,17166,15984,1182,6.9,16976,16189,787,4.6,16695,16035,660,4
"641","17105",16732,16009,723,4.3,16662,16011,651,3.9,15957,14868,1089,6.8,15519,14735,784,5.1,15481,14868,613,4
"642","17107",12957,12353,604,4.7,12717,12186,531,4.2,12122,11290,832,6.9,11903,11317,586,4.9,11612,11126,486,4.2
"643","17109",13431,12767,664,4.9,13497,12894,603,4.5,12839,11911,928,7.2,12776,12132,644,5,12782,12255,527,4.1
"644","17111",169689,163544,6145,3.6,170564,164696,5868,3.4,163126,149951,13175,8.1,164803,156995,7808,4.7,171299,164451,6848,4
"645","17113",89397,85716,3681,4.1,88516,85318,3198,3.6,85226,79370,5856,6.9,86036,81998,4038,4.7,88860,85712,3148,3.5
"646","17115",50137,47358,2779,5.5,48922,46452,2470,5,47300,42577,4723,10,46509,42924,3585,7.7,45559,43036,2523,5.5
"647","17117",23157,22030,1127,4.9,23140,22190,950,4.1,22007,20466,1541,7,22209,21181,1028,4.6,22179,21352,827,3.7
"648","17119",135022,128944,6078,4.5,135511,130418,5093,3.8,131563,121231,10332,7.9,132172,125585,6587,5,131598,126670,4928,3.7
"649","17121",17939,17062,877,4.9,17770,17014,756,4.3,17129,15528,1601,9.3,16896,15892,1004,5.9,16732,15962,770,4.6
"650","17123",5459,5172,287,5.3,5366,5118,248,4.6,5079,4706,373,7.3,5111,4823,288,5.6,5112,4875,237,4.6
"651","17125",6342,5966,376,5.9,6319,5996,323,5.1,5936,5459,477,8,5935,5612,323,5.4,5915,5648,267,4.5
"652","17127",5744,5346,398,6.9,5631,5329,302,5.4,5442,4893,549,10.1,5406,5086,320,5.9,5367,5110,257,4.8
"653","17129",6555,6288,267,4.1,6433,6194,239,3.7,6076,5679,397,6.5,6172,5910,262,4.2,6177,5954,223,3.6
"654","17131",8152,7726,426,5.2,8098,7706,392,4.8,7633,7010,623,8.2,7585,7207,378,5,7553,7241,312,4.1
"655","17133",18849,18205,644,3.4,19248,18681,567,2.9,18469,17432,1037,5.6,18653,18052,601,3.2,18736,18212,524,2.8
"656","17135",11956,11254,702,5.9,11812,11221,591,5,11490,10480,1010,8.8,11348,10716,632,5.6,11163,10654,509,4.6
"657","17137",16438,15714,724,4.4,16575,15935,640,3.9,15933,14829,1104,6.9,15790,14985,805,5.1,15634,15007,627,4
"658","17139",7546,7261,285,3.8,7645,7400,245,3.2,7290,6909,381,5.2,7404,7133,271,3.7,7408,7171,237,3.2
"659","17141",25576,24306,1270,5,25093,23923,1170,4.7,24215,22226,1989,8.2,23786,22385,1401,5.9,23919,22772,1147,4.8
"660","17143",86838,82016,4822,5.6,85483,81288,4195,4.9,83878,75110,8768,10.5,83035,77033,6002,7.2,82158,78032,4126,5
"661","17145",8495,7990,505,5.9,8373,7958,415,5,8116,7339,777,9.6,7988,7501,487,6.1,7823,7437,386,4.9
"662","17147",8610,8247,363,4.2,8650,8348,302,3.5,8394,7932,462,5.5,8532,8176,356,4.2,8632,8337,295,3.4
"663","17149",7251,6903,348,4.8,7081,6785,296,4.2,6763,6358,405,6,6838,6550,288,4.2,6760,6479,281,4.2
"664","17151",1768,1662,106,6,1691,1601,90,5.3,1632,1514,118,7.2,1687,1606,81,4.8,1760,1681,79,4.5
"665","17153",2082,1915,167,8,1961,1835,126,6.4,1768,1557,211,11.9,1701,1540,161,9.5,1658,1543,115,6.9
"666","17155",3055,2894,161,5.3,3051,2902,149,4.9,2952,2704,248,8.4,2981,2829,152,5.1,2978,2838,140,4.7
"667","17157",14259,13637,622,4.4,14392,13887,505,3.5,13799,12812,987,7.2,13752,13140,612,4.5,13484,13002,482,3.6
"668","17159",7538,7189,349,4.6,7283,6997,286,3.9,7388,6882,506,6.8,7088,6772,316,4.5,7184,6916,268,3.7
"669","17161",71689,67962,3727,5.2,71254,67843,3411,4.8,68828,62261,6567,9.5,67977,64119,3858,5.7,67317,64425,2892,4.3
"670","17163",127381,120976,6405,5,127832,122400,5432,4.2,124713,113223,11490,9.2,124987,117304,7683,6.1,123609,118301,5308,4.3
"671","17165",9903,9265,638,6.4,9696,9203,493,5.1,9555,8607,948,9.9,9327,8695,632,6.8,9296,8828,468,5
"672","17167",101871,97366,4505,4.4,100266,96324,3942,3.9,97057,88967,8090,8.3,98217,92683,5534,5.6,97397,93403,3994,4.1
"673","17169",3353,3205,148,4.4,3278,3147,131,4,3146,2945,201,6.4,3172,3040,132,4.2,3095,2967,128,4.1
"674","17171",2491,2362,129,5.2,2522,2406,116,4.6,2359,2201,158,6.7,2315,2194,121,5.2,2292,2182,110,4.8
"675","17173",10781,10322,459,4.3,10685,10284,401,3.8,10280,9593,687,6.7,10202,9754,448,4.4,9968,9563,405,4.1
"676","17175",2601,2439,162,6.2,2535,2395,140,5.5,2366,2190,176,7.4,2373,2241,132,5.6,2383,2267,116,4.9
"677","17177",22269,21234,1035,4.6,21897,20980,917,4.2,21170,19602,1568,7.4,20904,19728,1176,5.6,20727,19794,933,4.5
"678","17179",65213,62052,3161,4.8,64477,61747,2730,4.2,62164,57068,5096,8.2,61650,58510,3140,5.1,61791,59270,2521,4.1
"679","17181",7484,7005,479,6.4,7494,7086,408,5.4,7212,6622,590,8.2,7161,6744,417,5.8,7081,6723,358,5.1
"680","17183",33208,31141,2067,6.2,32757,31112,1645,5,32061,29058,3003,9.4,31684,29562,2122,6.7,31891,30296,1595,5
"681","17185",5838,5549,289,5,5875,5637,238,4.1,5783,5222,561,9.7,5514,5250,264,4.8,5727,5536,191,3.3
"682","17187",8748,8384,364,4.2,8545,8211,334,3.9,8100,7584,516,6.4,7834,7458,376,4.8,7783,7478,305,3.9
"683","17189",9911,9620,291,2.9,10058,9810,248,2.5,9578,9070,508,5.3,9636,9336,300,3.1,9756,9520,236,2.4
"684","17191",6940,6557,383,5.5,7027,6705,322,4.6,6799,6225,574,8.4,6820,6485,335,4.9,6950,6680,270,3.9
"685","17193",6751,6463,288,4.3,6651,6402,249,3.7,6133,5636,497,8.1,5988,5687,301,5,6031,5798,233,3.9
"686","17195",28715,27427,1288,4.5,28862,27684,1178,4.1,27753,25510,2243,8.1,27450,26090,1360,5,27463,26354,1109,4
"687","17197",366045,350711,15334,4.2,368247,353613,14634,4,355453,322825,32628,9.2,358350,337883,20467,5.7,371526,354402,17124,4.6
"688","17199",32269,30638,1631,5.1,32318,30987,1331,4.1,31509,28746,2763,8.8,31203,29432,1771,5.7,30952,29632,1320,4.3
"689","17201",141982,133935,8047,5.7,140212,132601,7611,5.4,136180,120514,15666,11.5,133619,122225,11394,8.5,133220,125490,7730,5.8
"690","17203",19155,18378,777,4.1,19034,18354,680,3.6,18052,16926,1126,6.2,18091,17351,740,4.1,18191,17568,623,3.4
"691","18001",17550,17094,456,2.6,17449,16978,471,2.7,16889,15931,958,5.7,16883,16477,406,2.4,17121,16744,377,2.2
"692","18003",185243,179412,5831,3.1,188315,182416,5899,3.1,186757,172064,14693,7.9,186034,178566,7468,4,189481,184053,5428,2.9
"693","18005",45272,44084,1188,2.6,45367,44236,1131,2.5,43976,41049,2927,6.7,43226,41874,1352,3.1,44359,43311,1048,2.4
"694","18007",4577,4429,148,3.2,4554,4409,145,3.2,4191,3963,228,5.4,4252,4126,126,3,4423,4316,107,2.4
"695","18009",5338,5134,204,3.8,5028,4833,195,3.9,4863,4469,394,8.1,4716,4526,190,4,4795,4629,166,3.5
"696","18011",36313,35336,977,2.7,36870,35965,905,2.5,36352,34766,1586,4.4,37291,36431,860,2.3,38362,37588,774,2
"697","18013",7717,7474,243,3.1,7670,7440,230,3,7584,7062,522,6.9,7713,7439,274,3.6,7919,7659,260,3.3
"698","18015",10259,9924,335,3.3,10162,9854,308,3,9473,8872,601,6.3,9631,9312,319,3.3,10008,9720,288,2.9
"699","18017",18313,17643,670,3.7,18147,17521,626,3.4,17759,16524,1235,7,17406,16713,693,4,17385,16822,563,3.2
"700","18019",62072,59963,2109,3.4,62715,60656,2059,3.3,62098,57537,4561,7.3,62255,60077,2178,3.5,62936,61227,1709,2.7
"701","18021",12365,11885,480,3.9,11859,11427,432,3.6,11675,10895,780,6.7,11592,11142,450,3.9,11699,11308,391,3.3
"702","18023",17238,16753,485,2.8,17329,16867,462,2.7,16854,15885,969,5.7,16893,16384,509,3,17232,16794,438,2.5
"703","18025",4965,4744,221,4.5,4904,4704,200,4.1,4904,4544,360,7.3,4843,4649,194,4,4836,4668,168,3.5
"704","18027",16564,16118,446,2.7,16870,16433,437,2.6,16661,16011,650,3.9,16546,16123,423,2.6,16713,16328,385,2.3
"705","18029",25954,25013,941,3.6,26044,25128,916,3.5,25536,23738,1798,7,25598,24766,832,3.3,26033,25354,679,2.6
"706","18031",14994,14549,445,3,15565,15133,432,2.8,15058,13908,1150,7.6,14864,14397,467,3.1,14613,14239,374,2.6
"707","18033",22573,21937,636,2.8,22817,22176,641,2.8,22364,20801,1563,7,22233,21571,662,3,22489,21894,595,2.6
"708","18035",54313,52145,2168,4,53861,51793,2068,3.8,52841,48901,3940,7.5,51551,49300,2251,4.4,51595,49772,1823,3.5
"709","18037",23409,22833,576,2.5,23324,22771,553,2.4,22750,21700,1050,4.6,22197,21615,582,2.6,22045,21552,493,2.2
"710","18039",116395,113397,2998,2.6,113331,109856,3475,3.1,111287,102748,8539,7.7,116427,113193,3234,2.8,118711,115739,2972,2.5
"711","18041",9183,8761,422,4.6,8826,8413,413,4.7,8663,7803,860,9.9,8470,8060,410,4.8,8388,8018,370,4.4
"712","18043",41939,40569,1370,3.3,42413,41093,1320,3.1,41612,38859,2753,6.6,41829,40556,1273,3,42390,41340,1050,2.5
"713","18045",8105,7812,293,3.6,8062,7781,281,3.5,7767,7246,521,6.7,7731,7489,242,3.1,8011,7790,221,2.8
"714","18047",11437,11016,421,3.7,11554,11161,393,3.4,11399,10714,685,6,11303,10966,337,3,11375,11073,302,2.7
"715","18049",10032,9697,335,3.3,9955,9643,312,3.1,9744,9092,652,6.7,9519,9173,346,3.6,9572,9281,291,3
"716","18051",19494,18978,516,2.6,19689,19196,493,2.5,19712,18469,1243,6.3,19355,18826,529,2.7,20038,19588,450,2.2
"717","18053",32268,31039,1229,3.8,32032,30858,1174,3.7,31823,29770,2053,6.5,31482,30192,1290,4.1,31699,30667,1032,3.3
"718","18055",13782,13177,605,4.4,13744,13178,566,4.1,13360,12515,845,6.3,13470,12957,513,3.8,13678,13160,518,3.8
"719","18057",183612,178676,4936,2.7,188860,184123,4737,2.5,186215,177364,8851,4.8,190416,185827,4589,2.4,195968,191796,4172,2.1
"720","18059",40266,39054,1212,3,41370,40210,1160,2.8,41049,38696,2353,5.7,41700,40527,1173,2.8,42932,41828,1104,2.6
"721","18061",20476,19778,698,3.4,20573,19918,655,3.2,20104,18818,1286,6.4,20239,19648,591,2.9,20538,20025,513,2.5
"722","18063",89880,87299,2581,2.9,92077,89605,2472,2.7,90873,86198,4675,5.1,92814,90259,2555,2.8,95478,93184,2294,2.4
"723","18065",22491,21708,783,3.5,22322,21597,725,3.2,22035,20561,1474,6.7,21922,21135,787,3.6,22299,21596,703,3.2
"724","18067",37544,36019,1525,4.1,36710,35234,1476,4,37407,33275,4132,11,35222,32842,2380,6.8,33651,31969,1682,5
"725","18069",18438,17790,648,3.5,18409,17810,599,3.3,18185,16964,1221,6.7,18184,17590,594,3.3,18421,17934,487,2.6
"726","18071",22895,22247,648,2.8,23090,22483,607,2.6,23263,21566,1697,7.3,23464,22692,772,3.3,23684,23037,647,2.7
"727","18073",16523,15879,644,3.9,16332,15728,604,3.7,15643,14519,1124,7.2,15594,14996,598,3.8,15970,15440,530,3.3
"728","18075",9809,9487,322,3.3,9486,9203,283,3,8875,8283,592,6.7,8822,8561,261,3,8888,8649,239,2.7
"729","18077",15158,14644,514,3.4,15205,14696,509,3.3,15059,13922,1137,7.6,15012,14493,519,3.5,15114,14692,422,2.8
"730","18079",13643,13151,492,3.6,13698,13254,444,3.2,13653,12587,1066,7.8,13483,12942,541,4,13640,13195,445,3.3
"731","18081",82938,80561,2377,2.9,84314,82055,2259,2.7,83568,78779,4789,5.7,84888,82476,2412,2.8,87218,85144,2074,2.4
"732","18083",18914,18319,595,3.1,18635,18071,564,3,18398,17284,1114,6.1,18225,17657,568,3.1,18208,17725,483,2.7
"733","18085",42879,41759,1120,2.6,42801,41616,1185,2.8,41659,39042,2617,6.3,40799,39563,1236,3,40920,39890,1030,2.5
"734","18087",20713,20199,514,2.5,20159,19601,558,2.8,19429,18161,1268,6.5,20604,20157,447,2.2,21647,21180,467,2.2
"735","18089",232541,221122,11419,4.9,230022,218691,11331,4.9,227902,203979,23923,10.5,226601,211918,14683,6.5,228203,217774,10429,4.6
"736","18091",48231,46145,2086,4.3,47774,45737,2037,4.3,47710,43041,4669,9.8,46967,44438,2529,5.4,47120,45382,1738,3.7
"737","18093",21196,20388,808,3.8,21258,20497,761,3.6,20828,19345,1483,7.1,20886,20090,796,3.8,20773,20078,695,3.3
"738","18095",59172,56876,2296,3.9,59353,57170,2183,3.7,58862,54096,4766,8.1,59295,56631,2664,4.5,60466,58460,2006,3.3
"739","18097",490263,473205,17058,3.5,497466,481261,16205,3.3,496408,456101,40307,8.1,502338,478125,24213,4.8,509473,493405,16068,3.2
"740","18099",23442,22704,738,3.1,23448,22728,720,3.1,22843,21347,1496,6.5,22679,22018,661,2.9,23072,22481,591,2.6
"741","18101",5235,5092,143,2.7,5416,5274,142,2.6,5445,5206,239,4.4,5444,5291,153,2.8,5486,5337,149,2.7
"742","18103",15880,15249,631,4,15409,14807,602,3.9,15287,14016,1271,8.3,14842,14122,720,4.9,14399,13810,589,4.1
"743","18105",69782,67285,2497,3.6,70825,68475,2350,3.3,68388,64504,3884,5.7,69067,66835,2232,3.2,71487,69489,1998,2.8
"744","18107",19168,18591,577,3,18971,18397,574,3,18737,17744,993,5.3,18596,18063,533,2.9,18984,18508,476,2.5
"745","18109",36399,35171,1228,3.4,36677,35555,1122,3.1,35727,33743,1984,5.6,36552,35387,1165,3.2,37545,36503,1042,2.8
"746","18111",7077,6772,305,4.3,6942,6654,288,4.1,6603,6139,464,7,6625,6356,269,4.1,6782,6538,244,3.6
"747","18113",23731,23040,691,2.9,23875,23142,733,3.1,23014,21058,1956,8.5,22162,21375,787,3.6,21912,21291,621,2.8
"748","18115",3199,3088,111,3.5,3238,3126,112,3.5,3182,2943,239,7.5,3163,3075,88,2.8,3216,3146,70,2.2
"749","18117",8597,8264,333,3.9,8725,8428,297,3.4,8568,7599,969,11.3,8237,7849,388,4.7,8264,7983,281,3.4
"750","18119",9368,8962,406,4.3,9364,8991,373,4,9079,8490,589,6.5,9151,8791,360,3.9,9436,9137,299,3.2
"751","18121",7173,6888,285,4,7077,6809,268,3.8,6901,6515,386,5.6,6989,6766,223,3.2,7102,6886,216,3
"752","18123",9361,9017,344,3.7,9308,9002,306,3.3,9142,8533,609,6.7,8887,8585,302,3.4,8797,8525,272,3.1
"753","18125",6156,5943,213,3.5,6163,5961,202,3.3,6214,5845,369,5.9,5853,5629,224,3.8,5919,5731,188,3.2
"754","18127",87650,84325,3325,3.8,86853,83596,3257,3.8,84914,77924,6990,8.2,84495,80973,3522,4.2,86013,83203,2810,3.3
"755","18129",13762,13376,386,2.8,13557,13187,370,2.7,12861,12213,648,5,12962,12590,372,2.9,13102,12793,309,2.4
"756","18131",6529,6328,201,3.1,6586,6387,199,3,6445,6047,398,6.2,6339,6136,203,3.2,6581,6411,170,2.6
"757","18133",16823,16190,633,3.8,16758,16183,575,3.4,16301,15251,1050,6.4,16514,15960,554,3.4,16999,16475,524,3.1
"758","18135",11651,11200,451,3.9,11387,10967,420,3.7,11272,10519,753,6.7,11834,11447,387,3.3,11597,11251,346,3
"759","18137",14151,13647,504,3.6,14428,13966,462,3.2,14017,13105,912,6.5,13628,13210,418,3.1,12903,12511,392,3
"760","18139",9068,8810,258,2.8,9080,8840,240,2.6,8826,8265,561,6.4,8843,8573,270,3.1,8955,8734,221,2.5
"761","18141",136935,132095,4840,3.5,138947,134019,4928,3.5,134465,122880,11585,8.6,132238,126197,6041,4.6,132460,127958,4502,3.4
"762","18143",10658,10246,412,3.9,10656,10277,379,3.6,10538,9630,908,8.6,10494,10044,450,4.3,10597,10240,357,3.4
"763","18145",23170,22454,716,3.1,23318,22646,672,2.9,23180,21477,1703,7.3,23253,22486,767,3.3,23800,23210,590,2.5
"764","18147",11015,10657,358,3.3,10924,10587,337,3.1,10409,9816,593,5.7,10527,10209,318,3,10563,10285,278,2.6
"765","18149",10442,9989,453,4.3,9970,9540,430,4.3,9815,9010,805,8.2,9633,9184,449,4.7,9567,9206,361,3.8
"766","18151",20385,19845,540,2.6,20822,20269,553,2.7,20044,18767,1277,6.4,20182,19625,557,2.8,20778,20331,447,2.2
"767","18153",8623,8224,399,4.6,8235,7878,357,4.3,8020,7454,566,7.1,7923,7589,334,4.2,8018,7716,302,3.8
"768","18155",5088,4891,197,3.9,5059,4891,168,3.3,4840,4442,398,8.2,4717,4541,176,3.7,4758,4625,133,2.8
"769","18157",98457,95342,3115,3.2,98588,95637,2951,3,92415,86285,6130,6.6,94521,91099,3422,3.6,97885,95116,2769,2.8
"770","18159",9267,9010,257,2.8,9392,9140,252,2.7,9089,8518,571,6.3,9056,8757,299,3.3,9011,8756,255,2.8
"771","18161",3576,3464,112,3.1,3606,3490,116,3.2,3493,3296,197,5.6,3516,3425,91,2.6,3600,3512,88,2.4
"772","18163",95341,92336,3005,3.2,94720,91816,2904,3.1,92814,86071,6743,7.3,92510,88844,3666,4,93004,90191,2813,3
"773","18165",7181,6789,392,5.5,6886,6521,365,5.3,6645,6137,508,7.6,6556,6267,289,4.4,6604,6365,239,3.6
